,Unnamed: 0,fare_amount,passenger_count,trip_distance_km,pickup_hour,pickup_day_of_week,is_night
51969,54541588,25.7,1,10.783562989570395,20,4,0
181525,26272846,4.9,2,3.5994235123562452,0,5,1
64450,50102119,31.5,1,11.980402663695962,22,0,1
197025,21035163,10.0,1,1.9939571508491418,15,2,0
15068,28503779,11.5,1,1.7393497277970396,8,3,0
129687,25188986,12.1,5,3.2483395236659294,21,4,0
144104,37371821,5.7,2,1.5104602547653367,0,3,1
37667,4431944,3.7,5,0.6792528992468062,7,1,0
96015,33050082,9.5,2,3.085302529851975,17,1,0
112885,10186981,6.5,4,0.950591999410498,16,4,0
199515,42538928,6.9,1,1.6236933469671706,18,3,0
39289,30488764,11.3,1,3.3189940264822444,23,0,1
22852,18310001,7.0,1,1.442818831460531,20,1,0
59465,18870663,6.5,1,2.6252098029517876,19,5,0
154414,51445133,12.5,3,5.1701108493932235,22,3,1
56167,43972180,9.7,1,3.533731353721965,14,1,0
46949,14464950,6.9,1,0.5633072411924817,10,3,0
172885,53986950,12.5,1,5.828633631433501,13,6,0
40350,44811971,4.1,6,0.5662720473190255,2,5,1
126405,19481694,12.0,1,3.0154885025781373,14,6,0
195336,52503399,6.5,1,1.783012003611613,19,4,0
150626,23986727,6.5,2,2.2927855218074367,0,4,1
192125,33104378,6.0,1,0.7935560460175733,21,3,0
170159,2983280,36.1,1,16.341048948421793,12,0,0
4985,49863948,7.3,3,1.6227584865121119,17,4,0
11339,20440244,4.9,3,1.4033962876493404,17,4,0
24492,2761566,8.0,1,1.9004602237080408,22,4,1
24542,53549932,6.0,1,1.7470119898413514,18,5,0
52696,371056,7.0,1,1.444648960474077,21,1,0
84010,53810198,32.25,1,8.566386735060888,14,3,0
146847,54022580,6.5,1,1.3101411145632915,11,3,0
102250,42880203,5.7,1,1.3981537883906732,13,2,0
155752,13245134,9.7,1,3.4814957393965305,20,3,0
13272,12910724,7.7,1,2.9607404047095867,0,6,1
167037,15568677,4.9,1,0.7344608158333813,16,4,0
186516,8585986,57.54,1,18.7589360322771,23,6,1
179248,31282254,5.5,5,1.0285865255353155,14,6,0
421,21975856,5.7,1,1.09363605757414,10,1,0
136979,55166080,12.1,3,3.1817677214841393,23,5,1
9020,10964481,8.1,1,2.203184810243928,12,6,0
110010,7110980,4.9,1,1.2865981587555542,22,5,1
79050,34193510,16.5,1,7.33000007647842,13,2,0
18744,24950211,5.3,1,1.0695229120764294,21,1,0
157846,48172541,11.7,1,4.5095504564293,20,1,0
48433,2701495,25.7,5,6.33947992638791,11,6,0
75478,30905743,21.0,1,7.156020706057011,21,6,0
7228,5456248,12.5,1,3.6822257228369604,17,5,0
21138,33130462,5.3,2,1.4097009716378848,18,1,0
140908,52848584,5.7,1,1.4180119046740347,20,4,0
24814,25792374,21.3,2,3.3374138976287218,19,1,0
64879,2407288,13.7,1,5.757817876858239,23,0,1
134201,47204022,5.5,3,1.7282211054658063,10,2,0
117564,29365435,5.3,1,1.6701402172461013,1,5,1
145332,37532749,3.3,4,0.34096854899422663,19,5,0
104714,44604767,6.9,1,1.6965229914171611,11,6,0
28853,47609426,6.1,2,1.349501350818499,15,5,0
64382,53268146,5.0,2,0.6839872451364042,12,5,0
1050,2493334,41.5,1,19.08457723064707,22,1,1
176099,12089078,4.9,1,2.213058390341369,22,5,1
58920,10071248,6.9,1,2.03108259735528,8,1,0
161428,44918148,49.57,5,19.140770565808417,21,2,0
60557,11042242,16.5,1,4.267638129591002,16,0,0
134917,22403416,10.9,2,2.6692355384062707,0,6,1
53096,29104621,5.3,1,0.7974815181244218,13,4,0
51433,13266439,11.7,1,5.445334175187224,17,0,0
58512,54378240,5.7,2,1.7083419685632557,19,5,0
142523,4946928,7.7,2,3.2244648790228303,19,4,0
183926,16787702,5.3,1,1.3251817794618541,11,0,0
122982,2297171,13.0,2,3.8193977783930846,22,4,1
127562,30658057,10.5,1,2.538030476959058,17,1,0
172399,25570205,5.5,2,0.9016665446651628,10,1,0
28667,48593777,29.83,1,9.39881714263814,13,0,0
86304,10425377,6.5,2,1.0444813854954018,16,0,0
101061,5487473,11.5,1,2.8752074267468632,8,0,0
173654,16095532,17.5,1,6.5967025831987325,20,0,0
59414,47723656,5.5,1,0.7089405895183263,23,4,1
57581,6940545,10.9,6,3.346852013776062,20,3,0
82045,39517807,14.9,1,6.036166818168625,11,4,0
176304,19002906,3.0,1,0.5335214626708021,13,5,0
110057,25867596,4.9,1,1.130236938243272,15,6,0
126925,9634412,5.5,1,0.5037531365732801,12,5,0
186179,1287485,7.3,1,1.5617756423555778,15,1,0
20983,28555141,8.9,1,2.3004322181394063,15,6,0
5012,17280616,8.1,1,0.9446255543489147,18,0,0
132371,39486866,4.1,2,0.5369005759786863,19,1,0
165125,2684062,6.7,1,1.1381268863017593,18,2,0
34688,7758661,7.5,1,1.9541334816542135,20,0,0
169867,51793631,49.0,5,23.49766524478241,22,4,1
110235,6243841,28.1,4,10.12230303158531,19,5,0
88193,6575332,36.5,1,15.430157290797796,22,1,1
106313,16810195,13.5,1,4.054294314631969,21,5,0
64086,6327083,25.0,1,8.13220260099857,16,4,0
48315,52883747,4.1,2,0.3639181813568333,14,1,0
9689,24974811,10.1,1,3.382319505050764,13,6,0
167563,4450135,6.5,1,1.6967802110486554,7,4,0
124172,34871238,5.7,4,1.1862879205980161,8,1,0
68929,55011255,8.0,1,2.2879215564754816,19,2,0
24945,18265780,15.3,1,5.534734691629651,7,4,0
131209,4862165,14.5,1,2.8601459786085552,8,3,0
22327,47513832,7.5,1,2.401422849795933,3,3,1
11448,10270312,4.1,1,0.9371004888581788,9,5,0
148014,6288417,8.5,1,2.3804135596741753,14,0,0
103832,18074802,22.9,1,9.108255453337895,22,1,1
82158,19114551,8.1,1,1.312787409147708,21,0,0
143975,17351777,3.3,5,0.4711026636633607,10,0,0
162167,25654930,12.0,1,1.3877997581146597,9,2,0
179754,54246160,4.9,1,1.9025438226863276,17,6,0
156492,51413610,9.0,1,2.6395152094794847,18,5,0
110837,55380424,5.0,1,1.4140533151307826,9,5,0
114774,6837907,40.33,1,9.50139031172128,15,2,0
191506,19164493,12.1,1,2.846618395829034,8,1,0
54825,33088238,3.7,1,0.5624781935298313,10,3,0
39980,34784730,9.5,1,0.8802604210415071,15,0,0
54710,40029582,5.3,1,1.237251662244815,17,4,0
18349,15152631,10.5,1,3.2804974516653607,12,5,0
74698,5736970,6.9,1,1.4882615142704931,8,2,0
118860,53335949,9.7,1,1.216589303384277,9,0,0
14390,28373096,12.5,3,2.0018744160622863,1,4,1
168241,40117915,8.5,1,2.060927378546722,1,5,1
95156,49523134,8.1,1,2.9103618960450612,12,0,0
22624,28648418,16.9,1,7.557070006180189,11,5,0
97281,44508650,14.5,1,3.6207288103856454,10,3,0
21398,16951823,4.1,1,1.0417977255314286,15,3,0
133548,39083419,4.5,1,0.7623074692893435,11,4,0
36048,36063263,10.5,1,2.3628896439850133,19,6,0
160282,50066068,7.5,1,2.066649676697891,23,2,1
135146,13061923,6.9,2,2.1714521754398017,17,6,0
37890,35243771,6.5,1,1.396343161732858,12,0,0
119646,31966161,21.0,1,8.765911452495377,23,2,1
107678,41466592,18.9,1,6.279300611808649,2,4,1
34982,44826712,8.1,2,3.0243390978892366,20,6,0
24946,3594513,6.1,1,2.5492190235173826,0,2,1
29166,39136577,10.5,1,1.9219632662023458,19,2,0
68760,16391844,5.0,1,0.8366246795422099,13,1,0
64191,11790602,4.5,1,0.8559219896265906,10,1,0
83569,19216672,18.1,1,6.867485823219691,8,3,0
40902,21200615,4.9,2,1.1884260824549924,10,4,0
54390,12893349,21.7,1,7.189497830474395,1,5,1
44663,26769373,20.5,1,8.865289756123204,6,2,0
180713,20620829,5.7,2,1.9986011042533482,23,0,1
163178,27621941,6.0,2,1.7051778402721307,21,4,0
150270,25983693,9.3,1,2.8136159242717884,12,6,0
196798,4440431,12.0,1,2.2721070680043147,21,4,0
194679,20011382,3.7,1,0.7773027774408108,10,5,0
31615,28426159,6.0,1,1.4102960810084808,23,6,1
129180,52164108,13.7,5,4.816066154738553,19,1,0
3840,40373181,10.5,1,2.001084485161667,13,0,0
146405,23630474,5.3,2,0.9978003926263928,0,4,1
4922,20903142,4.5,4,1.5793217478307817,4,6,1
89773,32804996,7.7,1,2.705645213691444,11,1,0
46301,23593085,8.5,5,1.93252863566027,15,0,0
16108,10556483,4.1,1,1.0345656177134082,20,3,0
193998,6686949,17.3,1,6.464595373915447,16,6,0
26332,36681431,14.5,1,5.6256658018052494,16,3,0
123876,16492436,4.9,1,1.2686804287479492,0,2,1
27884,29430827,6.1,1,1.255862573088727,13,3,0
172638,14797380,16.5,5,8.401422225884788,21,4,0
20687,50556222,5.3,1,0.5362714541125831,16,0,0
174032,52223335,5.7,1,1.624031627118161,22,1,1
95059,39105760,10.9,1,3.2177998146038855,21,3,0
137947,12842592,15.7,5,5.3975871835322895,8,0,0
175247,25847889,6.1,1,0.829487142314724,19,1,0
178547,18825149,12.0,1,3.6914456911527127,17,1,0
196854,6152382,4.9,2,1.3897788733116263,21,2,0
164178,490201,4.5,1,0.9390843629338513,10,4,0
180717,17265615,10.9,1,3.2634825312836133,11,3,0
14352,44408880,8.9,3,3.5890530732022907,0,5,1
29452,53549585,4.5,1,0.8626265643178198,19,4,0
28068,37829720,7.7,1,3.654428610751906,21,1,0
56968,914149,5.7,1,1.7808996897092784,9,6,0
91754,3435569,8.1,2,1.9430637273743279,14,6,0
19852,24733482,6.5,5,3.066467815366387,19,2,0
96981,30656902,2.5,2,6.738483942889736,12,0,0
40676,30456088,4.5,2,0.9459615841074123,23,5,1
189007,32967588,12.9,5,4.284743014275764,13,3,0
185258,1737390,8.0,1,2.056858712822043,17,5,0
22568,34099698,14.5,2,6.688392574262685,1,6,1
1598,20622657,27.5,1,9.647191718588669,1,1,1
182706,23806444,6.5,1,1.774971379848508,9,5,0
161256,30780305,15.3,2,7.035358014629006,22,3,1
186732,6848157,8.5,1,1.4771262019600735,16,0,0
107482,26457666,4.0,1,0.7345116003623351,19,5,0
7054,18326806,6.0,1,1.0886224381618874,18,5,0
93655,37792280,24.0,1,7.155066330833262,22,1,1
106950,731653,12.5,1,4.445794373609433,9,1,0
77563,7891962,8.5,1,2.2784596403493245,13,6,0
39656,16665320,8.1,1,1.785687374692477,20,3,0
161349,31255448,4.1,1,1.8079996428758593,10,3,0
9700,7904146,6.0,1,0.8002578130676682,9,5,0
107364,53039707,11.3,2,3.5218820277028087,18,5,0
131500,25504304,4.5,1,0.8150654750155459,10,5,0
92134,20456760,8.5,1,1.0946597873094797,3,5,1
11607,49498950,6.5,1,1.7123251020941737,17,5,0
22580,34244920,8.0,1,2.3749814734092247,11,2,0
159070,32421143,6.5,1,1.8902151887720433,17,6,0
93498,27044176,4.9,1,1.0911997659145702,13,0,0
87583,29382698,8.5,3,3.1682099538828283,0,3,1
1102,25572558,23.0,1,6.356578705733351,21,1,0
28311,48733094,6.1,1,2.3453842279383217,17,0,0
63080,9907237,4.1,4,0.740464903958938,7,5,0
123303,37489288,4.1,1,0.5874159085696623,13,1,0
91145,15704432,6.0,4,0.9863152998990551,2,5,1
148177,40467460,10.5,1,3.431470931769901,1,4,1
107119,11941078,12.1,1,6.237511201818732,19,4,0
131335,22491800,14.9,2,3.794521969432644,20,6,0
90508,30276085,25.7,1,15.742303573259916,21,2,0
145248,33838365,4.5,1,1.1605931831586676,6,1,0
5685,30550000,12.0,1,4.090643215041145,0,2,1
56345,21118911,9.5,1,2.038658241895584,10,5,0
170271,31136482,4.5,1,0.5762635030688253,14,6,0
54085,16258073,7.0,1,1.7624880378276429,19,5,0
61612,43843319,19.0,1,3.842179492441267,13,2,0
173364,46175396,5.3,1,1.164494974397243,13,0,0
175101,33706205,6.1,1,1.32091228118519,20,2,0
162129,41725311,3.7,1,1.5515535247767915,13,5,0
154081,32463275,11.3,1,3.80607151564624,21,3,0
82774,44459783,6.1,1,1.725241720483631,20,3,0
185843,16535400,11.7,1,3.1519838289747324,21,3,0
41585,47360775,7.3,1,3.0073029306670436,6,0,0
68960,37837684,25.0,2,6.000416053595891,17,1,0
124198,53300226,7.5,1,1.62935869475136,14,4,0
189189,11412238,7.3,5,1.6521977021408867,19,6,0
137334,11518670,4.1,5,0.2634868948450024,12,0,0
185504,24673449,9.7,1,3.6021733530075877,22,6,1
179883,45333823,8.9,5,1.6587847341105904,9,3,0
14974,17367029,12.0,1,2.5116391180851743,13,1,0
115099,6097581,38.0,1,15.269842630657866,2,3,1
116598,47897179,8.5,1,3.4279309042158776,10,6,0
193933,11954732,7.3,1,1.3615900818360094,15,4,0
158867,25974585,6.5,1,1.8138553266056716,9,6,0
71279,31160235,8.9,1,3.6580933936573605,13,5,0
117605,8693680,11.3,1,2.3652326691320082,12,2,0
181692,54144059,7.5,5,2.392071870110028,14,5,0
74126,47523491,6.5,1,0.8573052768487419,19,2,0
157599,32928804,11.0,1,4.373882341974063,20,4,0
174342,39834722,16.0,2,4.302744881699697,17,4,0
46641,78343,23.3,1,7.4603370853335935,8,1,0
64032,21519031,6.5,1,1.2379631831200375,8,1,0
170449,20748546,8.1,1,1.6843246833280257,15,4,0
144227,34104171,5.3,2,1.316003889901932,13,6,0
198076,11293036,8.0,1,1.1051204745629466,10,0,0
172986,21288803,6.5,1,1.5951870102515633,17,5,0
73567,15203475,11.3,1,4.915140924689378,9,1,0
39387,13065021,9.0,2,3.4313974009574295,20,1,0
18679,106463,11.5,1,3.908555670362552,16,6,0
89579,18990050,4.9,1,1.1100664848576391,16,3,0
86512,802614,11.0,1,2.561878919303694,11,1,0
119159,55276833,4.5,1,0.6283241629799436,11,3,0
49229,40447923,34.83,4,9.756214385302737,6,4,0
173851,4311451,10.1,1,3.642533984073091,22,1,1
19666,7257439,8.5,1,2.0238629650466806,21,0,0
40341,18129574,6.5,1,1.4605350030011908,11,6,0
46241,8892189,6.5,5,1.464130783952343,22,5,1
63208,40262649,19.3,1,5.3857153450689905,16,3,0
171510,24873035,3.3,1,0.5422144541964351,15,2,0
110348,26769374,3.7,1,0.7965798621206885,21,1,0
7821,27372943,16.0,1,5.204602436423469,21,2,0
137007,10031553,6.9,1,2.4067405456821307,0,4,1
11780,1557667,7.3,5,1.899287286628884,9,3,0
163825,43871778,7.5,2,1.544484571340654,12,5,0
40084,4473525,8.6,3,1.1266867883823666,20,5,0
93299,37743336,10.5,1,2.6784333747135958,23,3,1
86200,26484014,31.05,1,9.497242238171498,14,3,0
3382,10545309,12.9,5,4.385887711011232,9,3,0
21189,28102332,9.7,1,3.8759226482318017,22,2,1
59846,45807253,6.1,2,1.3039091079621306,20,0,0
68670,46810449,14.9,1,5.4114544101830155,7,3,0
78498,31106873,13.3,3,3.9559262370976076,19,6,0
152553,14869,10.1,1,3.0456510109123704,8,0,0
119402,43147393,14.5,1,6.702079703119635,13,6,0
92348,791151,6.9,3,1.9836197268368985,13,3,0
26398,5421279,8.9,1,4.908502988225188,8,6,0
98220,19893086,9.7,1,3.2139002053040007,17,4,0
96879,39612507,5.7,2,1.3826140896683927,3,5,1
28478,34493954,57.5,2,4.2176070628774065,15,4,0
104596,19570185,5.5,1,1.1249617480043395,2,2,1
128836,22517639,5.3,1,1.1052851875349994,10,0,0
96510,6741954,6.0,1,1.7822717185008046,12,3,0
101618,40604172,3.3,2,0.5599508852981872,20,5,0
149266,1087671,5.7,5,2.2270789528792223,17,2,0
3491,42044326,9.0,2,1.9134152111798601,15,1,0
40063,1641927,9.0,1,1.422493753474579,12,1,0
113534,48251895,5.3,1,0.8279329639676373,15,1,0
158249,7900459,10.5,1,3.3420956856320236,8,1,0
86454,45619518,10.5,2,2.0995179988762285,8,4,0
72325,21758808,6.9,1,3.4832105371273596,9,6,0
39865,3003588,12.5,6,4.715564985540458,21,4,0
108052,54411607,3.5,1,0.5899899211164451,7,2,0
97505,18091633,15.0,5,3.4170122758234434,10,4,0
105278,8020919,4.1,1,1.1248887325501307,11,5,0
4141,37450930,8.9,2,1.6358368314797587,19,5,0
95485,14216788,47.83,1,13.739841591286048,15,1,0
173281,51330529,9.0,1,2.8607824707622753,15,2,0
12409,28768341,27.0,2,7.238719262252342,21,5,0
198331,7108423,7.7,1,3.1295790596567437,0,2,1
155428,35327882,13.0,2,1.6900561282008155,8,1,0
94789,11814894,6.9,2,1.2148774670302531,8,4,0
51126,10219278,6.9,1,2.08045325751833,19,1,0
98653,12235619,9.5,2,3.215621708140627,19,5,0
168886,14441052,15.5,1,2.9720205416140466,9,3,0
108567,4218283,6.1,1,2.0085823444482798,22,5,1
196672,10391961,31.5,1,13.329632846024776,16,6,0
54144,18430097,25.0,1,5.259047648475895,8,0,0
28801,35985810,16.1,1,5.438596337927194,19,0,0
141385,10799512,16.5,1,4.846113915859734,15,2,0
17029,24089783,11.3,2,1.6569345802786564,17,4,0
9900,4934509,11.5,1,3.5474911907048647,14,1,0
43685,54075776,8.0,5,2.7334903753908653,21,6,0
199256,54256348,5.3,1,1.4993460264432925,12,3,0
10199,17709515,5.7,1,1.6571043199531499,21,6,0
105021,5383935,19.0,1,6.875996986520371,3,4,1
114870,24173988,4.1,2,0.84504275590631,0,6,1
24248,35407206,3.5,1,0.6100083119824992,3,6,1
178442,28285163,6.5,1,1.9143929316060606,10,0,0
131454,26900690,31.47,1,9.388956546594192,10,5,0
71209,6460592,7.3,1,2.8080523356971625,19,0,0
101454,37796731,6.0,1,1.1902720027435518,21,0,0
102223,35834849,7.3,1,2.2437849947063566,8,3,0
24002,18951285,4.0,1,0.3881846195894245,18,2,0
108570,26486883,4.0,1,0.6340541426052575,11,1,0
27734,43270178,14.0,1,1.9720302542180534,1,6,1
61550,10238969,4.9,1,0.9696417773186746,8,4,0
58923,46176038,10.5,2,3.2389372099920157,1,5,1
98709,30083915,5.5,2,1.0254881512443328,8,3,0
126280,39285896,4.5,6,0.634101234158999,13,5,0
173337,17264338,7.7,1,2.8418661254385675,21,4,0
45713,44919666,5.5,1,0.22670017565434084,22,2,1
166970,23447508,12.1,1,4.580812492394523,19,5,0
82078,40084679,8.1,1,2.475308933771052,15,1,0
53416,106790,4.5,1,0.8892012232892667,23,5,1
82131,49875896,6.0,5,1.066816242971547,13,6,0
182518,25360477,6.1,1,1.3155895308395398,19,3,0
193174,7148244,4.5,1,1.2830422251213778,8,1,0
9790,17489858,7.0,1,1.4423175528955325,7,3,0
97356,37738156,8.9,1,1.5003225153073987,18,6,0
150449,42058926,10.1,2,3.1830244925733204,16,6,0
71902,45851800,20.5,1,8.025208799635006,1,3,1
70004,32564670,10.0,2,2.720097570347486,21,6,0
198708,22281615,9.7,2,3.641444605200105,2,4,1
118202,26932123,4.1,1,0.7190267331769742,22,1,1
17647,32146169,5.3,1,2.306077477362902,23,2,1
146641,33398407,49.8,5,23.772972312961627,8,4,0
30590,33258949,5.3,2,2.0689386024098577,19,4,0
192010,52932916,16.9,5,9.154661442685205,5,1,1
150670,39160880,8.5,1,1.8882557860437867,16,0,0
140055,55281075,9.7,2,3.8260751175212206,9,2,0
116181,13224604,5.7,1,0.6892143387845561,17,0,0
119365,48765648,6.1,1,1.2112658443868758,9,1,0
195506,47911502,10.5,1,2.6839309595346506,14,2,0
184027,21424571,36.5,6,12.82483328169445,12,0,0
20876,28624071,5.0,1,0.9224461634530746,20,1,0
5426,51661967,6.1,2,1.2062381035814167,11,0,0
144695,13267033,4.5,2,0.9998654025330985,17,4,0
184684,34234279,6.5,1,2.165130153852305,20,0,0
136292,43597817,11.0,1,1.8009751146183144,15,0,0
17576,41187478,15.5,1,5.075421411880727,15,2,0
69360,50660394,12.0,2,3.8888853313016987,17,1,0
121242,48884499,10.5,1,2.196121377064242,19,5,0
77855,35268660,10.0,1,1.9541660791219126,20,6,0
104436,18315150,5.0,1,0.8835490057148108,11,0,0
137767,6844228,7.5,1,1.1165761983263462,14,2,0
190724,12142326,7.0,1,1.8167143303576956,17,1,0
6166,41233503,6.1,2,1.0365005808112138,15,2,0
8614,18101083,8.5,1,2.177962162910681,8,5,0
33558,45376343,4.5,1,0.7421594762831131,15,2,0
94629,18650788,14.0,1,3.802382783541087,19,5,0
27010,40524924,9.0,1,2.914779257201275,6,0,0
117308,13064578,15.5,1,5.68992891645214,11,5,0
107831,44536740,11.3,2,4.090509381867821,8,6,0
29406,13738595,34.83,1,7.950423942736816,11,0,0
86206,6489677,11.0,1,1.7120046692136277,9,4,0
76918,42476961,6.9,5,1.986429168964443,18,1,0
90273,10806993,11.7,1,3.592174648357927,12,5,0
87101,6337705,30.83,1,8.747302300741921,18,3,0
17703,53619412,8.5,1,3.564186319538035,6,1,0
98405,10266170,21.5,2,6.820415260330519,1,5,1
76574,7562246,7.3,1,2.4444513790090654,19,1,0
178002,47714993,6.9,1,2.8022493934259254,18,6,0
170042,32173637,9.0,2,3.3629060727586744,1,5,1
195107,54489571,25.0,1,9.807013928575381,2,4,1
197356,20217703,5.0,1,1.0206667123839284,0,3,1
192838,49403660,4.5,1,1.019195369528979,2,6,1
90856,13643480,9.7,1,2.668619534589472,11,4,0
119510,33749824,5.3,1,1.5569993778027649,12,5,0
187364,10525318,11.0,2,2.738680857105994,17,4,0
3159,8486837,24.5,1,9.875766246492319,11,6,0
156930,17048448,36.0,1,15.53629792770047,14,3,0
118413,17875809,6.5,1,0.7354576197302258,12,3,0
152588,45032691,4.0,1,0.7186605477753158,11,0,0
99256,15322529,4.5,1,1.5748346712279857,3,2,1
191788,5160563,31.33,5,10.028550322240774,7,5,0
133200,21226974,4.9,1,1.4488148859074055,19,1,0
73224,24462087,26.1,2,6.776278710661999,8,1,0
32311,23486838,8.0,2,0.9223724621043367,7,1,0
195614,21222794,5.7,1,0.7472746955827534,8,3,0
57914,10550847,8.5,4,2.4468835689197252,3,2,1
23614,25862589,9.7,2,4.565018525945386,13,4,0
188963,8398314,6.5,1,1.077722099500606,9,6,0
131466,42171589,14.0,1,3.7742116543972113,1,2,1
188381,46537653,4.5,1,1.0728456354798221,2,5,1
55122,54942085,4.5,1,0.45650884012851756,7,2,0
97754,45787255,13.5,1,3.8140421998293528,15,6,0
123835,16768976,4.1,1,0.9383391118214044,6,6,0
130114,48384521,6.5,1,1.5696236105211676,12,4,0
148004,23574064,13.3,2,5.550167564433113,1,6,1
33436,12509499,19.0,1,5.760944976941116,19,6,0
150573,24559048,24.5,1,4.463197216067324,17,4,0
129267,23872837,8.5,1,1.5473832881980265,19,4,0
194674,15084460,17.3,3,5.413713310433653,19,1,0
91579,49117129,20.5,1,8.287967117859772,13,2,0
72929,36028163,4.1,2,1.4918144063346541,8,1,0
6904,20282448,9.5,2,3.8379490731531076,2,5,1
80815,5956322,8.9,1,0.8546787070976347,13,4,0
2458,22066703,9.4,2,2.1827721323879294,1,6,1
73227,54573647,5.3,1,1.5044560605112032,16,2,0
115283,36907341,12.5,5,4.301515063336462,18,4,0
145652,45817076,26.1,2,9.858337146944015,12,1,0
11062,17536833,4.1,1,1.308159205199324,17,1,0
30818,16351834,5.7,1,1.3793717564899184,20,0,0
189685,34634022,6.5,1,0.9728628147328953,14,1,0
188344,12499910,6.5,1,1.9378795367590778,20,1,0
156602,5841201,5.7,1,1.0544087473926391,0,4,1
6008,3942250,11.5,1,1.2848697649492786,15,3,0
57024,24328214,5.0,1,1.353892748654024,14,3,0
109947,1581017,40.83,6,9.489481380725055,16,2,0
136352,609386,4.9,4,0.855364848594905,23,2,1
110318,9726994,12.5,1,3.5334866934720996,13,4,0
165537,491493,10.9,1,3.8889492376958876,7,3,0
183490,44159456,5.7,2,1.4633001141980142,8,1,0
11146,19331827,49.15,1,19.613798313787076,16,6,0
85513,15046371,4.5,5,2.85407329327165,18,6,0
59324,5575237,37.83,1,9.804592087802908,19,2,0
37245,18134943,9.3,1,3.560793834183367,7,1,0
